timestamp,engine_rpm,coolant_temp_c,oil_pressure_kpa,battery_voltage_v,exhaust_gas_temp_c,oil_particulate_ppm,exhaust_nox_ppm,vibration_rms_g,wave_height_m,heading_deg,wind_direction_deg,wind_speed_kn
2025-11-01T06:00:00+00:00,1062.6,95.35,347.3,13.87,384.0,25.7,557.4,0.0670,0.68,38.4,173.4,10.4
2025-11-01T06:01:00+00:00,995.9,93.03,341.7,13.77,389.6,24.7,557.9,0.0745,0.78,38.4,173.4,8.8
2025-11-01T06:02:00+00:00,958.3,97.31,339.8,13.91,417.0,23.4,609.9,0.0671,0.73,38.4,173.4,7.9
2025-11-01T06:03:00+00:00,939.5,97.01,343.1,13.93,361.8,21.5,567.1,0.0669,0.72,38.4,173.4,8.8
2025-11-01T06:04:00+00:00,992.5,92.33,335.9,13.75,380.1,24.4,516.1,0.0744,0.75,38.4,173.4,10.3
2025-11-01T06:05:00+00:00,1107.2,94.30,345.0,13.77,396.0,25.2,586.6,0.0676,0.73,38.4,173.4,8.3
2025-11-01T06:06:00+00:00,1026.4,96.27,337.3,13.56,388.1,23.9,517.6,0.0675,0.75,38.4,173.4,7.5
2025-11-01T06:07:00+00:00,814.1,90.82,355.1,14.12,385.9,23.2,567.7,0.0690,0.77,38.4,173.4,8.6
2025-11-01T06:08:00+00:00,997.8,94.83,349.8,13.67,393.3,22.9,606.6,0.0671,0.74,38.4,173.4,8.1
2025-11-01T06:09:00+00:00,851.4,93.92,354.8,14.04,386.8,23.9,528.2,0.0697,0.80,38.4,173.4,9.0
2025-11-01T06:10:00+00:00,982.8,93.37,344.2,13.81,370.4,24.2,571.6,0.0701,0.78,38.4,173.4,8.2
2025-11-01T06:11:00+00:00,1054.5,95.56,344.2,13.72,385.6,25.9,533.3,0.0671,0.70,38.4,173.4,9.0
2025-11-01T06:12:00+00:00,968.9,95.48,351.2,13.95,401.2,22.5,589.0,0.0707,0.68,38.4,173.4,9.2
2025-11-01T06:13:00+00:00,2142.9,98.25,343.3,14.09,429.6,24.8,603.0,0.0759,0.70,38.4,173.4,9.8
2025-11-01T06:14:00+00:00,1908.3,96.67,340.1,13.76,434.4,23.3,556.1,0.0716,0.57,38.4,173.4,7.2
2025-11-01T06:15:00+00:00,2075.4,99.77,334.3,13.83,435.4,23.5,589.5,0.0786,0.57,38.4,173.4,8.5
2025-11-01T06:16:00+00:00,2053.7,98.09,330.4,13.84,422.6,22.4,614.2,0.0836,0.74,38.4,173.4,9.0
2025-11-01T06:17:00+00:00,1916.0,96.47,340.9,14.07,428.4,22.1,568.8,0.0720,0.71,38.4,173.4,7.3
2025-11-01T06:18:00+00:00,1970.7,98.20,346.4,13.78,411.1,22.8,619.4,0.0756,0.75,38.4,173.4,8.2
2025-11-01T06:19:00+00:00,2069.5,95.49,356.6,13.83,416.0,23.3,605.1,0.0730,0.73,38.4,173.4,9.6
2025-11-01T06:20:00+00:00,2068.3,95.38,342.8,13.88,431.7,25.0,577.1,0.0737,0.71,38.4,173.4,7.9
2025-11-01T06:21:00+00:00,1942.1,100.28,331.9,13.88,432.0,21.7,593.3,0.0719,0.70,38.4,173.4,8.1
2025-11-01T06:22:00+00:00,2105.8,98.24,337.8,13.79,426.2,24.2,609.3,0.0765,0.74,38.4,173.4,8.9
2025-11-01T06:23:00+00:00,1896.7,96.04,341.4,13.79,417.5,24.8,592.4,0.0758,0.73,38.4,173.4,7.1
2025-11-01T06:24:00+00:00,2155.6,102.00,352.3,13.89,423.3,23.3,623.7,0.0722,0.62,38.4,173.4,9.7
2025-11-01T06:25:00+00:00,1920.7,97.29,336.1,13.71,414.0,23.6,575.6,0.0747,0.80,38.4,173.4,8.3
2025-11-01T06:26:00+00:00,1846.8,98.46,340.9,13.85,447.5,21.9,676.5,0.0790,0.68,38.4,173.4,9.2
2025-11-01T06:27:00+00:00,1926.7,97.70,355.0,13.62,408.3,20.8,600.3,0.0737,0.77,38.4,173.4,8.5
2025-11-01T06:28:00+00:00,2184.2,98.89,350.3,13.96,434.2,21.6,636.9,0.0731,0.67,38.4,173.4,10.0
2025-11-01T06:29:00+00:00,2060.2,94.91,349.2,14.12,425.4,23.4,577.1,0.0737,0.74,38.4,173.4,7.9
2025-11-01T06:30:00+00:00,1992.6,98.90,330.5,14.04,417.7,24.4,572.9,0.0741,0.74,38.4,173.4,8.7
2025-11-01T06:31:00+00:00,1904.5,98.33,329.9,13.63,415.5,20.2,601.5,0.0791,0.68,38.4,173.4,8.1
2025-11-01T06:32:00+00:00,2072.0,96.16,323.7,13.61,427.5,22.0,553.5,0.0729,0.72,38.4,173.4,9.0
2025-11-01T06:33:00+00:00,2152.6,99.76,327.3,13.69,411.6,23.9,671.9,0.0742,0.80,38.4,173.4,8.7
2025-11-01T06:34:00+00:00,2075.0,102.17,335.7,13.95,434.8,25.2,551.1,0.0730,0.69,38.4,173.4,8.5
2025-11-01T06:35:00+00:00,2018.6,97.72,342.1,13.74,415.9,25.4,628.8,0.0746,0.60,38.4,173.4,6.6
2025-11-01T06:36:00+00:00,1925.7,98.11,347.8,13.56,406.6,22.5,609.6,0.0792,0.71,38.4,173.4,7.3
2025-11-01T06:37:00+00:00,2117.0,97.62,337.4,13.99,438.7,26.6,643.4,0.0724,0.66,38.4,173.4,8.2
2025-11-01T06:38:00+00:00,1960.9,98.80,339.9,13.72,426.9,22.9,547.2,0.0762,0.61,38.4,173.4,9.9
2025-11-01T06:39:00+00:00,1942.6,97.35,344.9,14.01,429.1,24.0,610.0,0.0729,0.79,38.4,173.4,7.4
2025-11-01T06:40:00+00:00,2008.4,97.49,343.3,14.08,423.3,23.6,549.1,0.0713,0.62,38.4,173.4,8.4
2025-11-01T06:41:00+00:00,2003.4,96.35,346.2,13.71,414.5,23.9,568.8,0.0732,0.79,38.4,173.4,8.0
2025-11-01T06:42:00+00:00,2270.9,97.33,329.4,14.01,424.9,25.0,668.3,0.0736,0.69,38.4,173.4,8.2
2025-11-01T06:43:00+00:00,2089.4,97.90,344.9,14.21,424.9,21.3,620.5,0.0770,0.79,38.4,173.4,10.0
2025-11-01T06:44:00+00:00,1878.9,101.45,329.8,13.82,423.9,24.0,543.1,0.0738,0.68,38.4,173.4,8.1
2025-11-01T06:45:00+00:00,1945.5,97.60,339.0,13.61,409.8,21.3,618.6,0.0842,0.63,38.4,173.4,6.5
2025-11-01T06:46:00+00:00,2153.6,96.51,332.7,13.77,423.7,24.2,661.4,0.0739,0.78,38.4,173.4,7.6
2025-11-01T06:47:00+00:00,2045.7,95.60,349.4,13.78,426.7,22.7,620.1,0.0731,0.77,38.4,173.4,9.2
2025-11-01T06:48:00+00:00,2133.6,99.62,348.8,13.85,420.8,25.7,673.0,0.0839,0.78,38.4,173.4,8.6
2025-11-01T06:49:00+00:00,2076.8,95.65,340.3,13.88,425.4,24.3,578.9,0.0749,0.71,38.4,173.4,7.7
2025-11-01T06:50:00+00:00,1982.8,103.75,346.5,13.85,397.8,24.0,587.9,0.0729,0.76,38.4,173.4,8.5
2025-11-01T06:51:00+00:00,2315.3,98.79,342.8,13.65,432.2,25.1,700.5,0.0759,0.76,38.4,173.4,7.8
2025-11-01T06:52:00+00:00,1978.3,96.24,333.6,13.90,431.6,20.1,578.4,0.0726,0.75,38.4,173.4,7.9
2025-11-01T06:53:00+00:00,2039.3,97.09,343.5,13.95,414.3,24.2,625.7,0.0783,0.73,38.4,173.4,8.4
2025-11-01T06:54:00+00:00,1959.4,98.39,340.6,14.12,401.9,23.3,616.3,0.0715,0.66,38.4,173.4,9.0
2025-11-01T06:55:00+00:00,2091.6,98.26,337.7,13.57,422.9,22.1,628.2,0.0769,0.71,38.4,173.4,9.0
2025-11-01T06:56:00+00:00,1967.2,95.92,340.3,13.86,401.1,25.4,600.8,0.0749,0.67,38.4,173.4,8.7
2025-11-01T06:57:00+00:00,1766.8,95.70,337.7,14.02,423.6,21.1,608.4,0.0707,0.69,38.4,173.4,8.9
2025-11-01T06:58:00+00:00,2079.4,99.83,352.5,13.74,424.6,24.9,561.4,0.0721,0.65,38.4,173.4,7.0
2025-11-01T06:59:00+00:00,1951.0,97.71,352.4,14.08,440.1,21.3,534.6,0.0828,0.71,38.4,173.4,8.0
2025-11-01T07:00:00+00:00,2174.2,99.22,340.4,13.83,413.3,20.0,609.7,0.0747,0.70,38.4,173.4,9.0
2025-11-01T07:01:00+00:00,1930.5,95.75,357.1,13.99,432.9,25.0,591.0,0.0792,0.62,38.4,173.4,8.5
2025-11-01T07:02:00+00:00,2200.1,97.43,338.9,13.96,419.9,21.5,625.5,0.0820,0.80,38.4,173.4,7.3
2025-11-01T07:03:00+00:00,2054.2,99.08,346.9,13.79,429.2,23.6,611.4,0.0746,0.70,38.4,173.4,8.4
2025-11-01T07:04:00+00:00,1912.9,97.92,345.6,13.80,414.8,23.7,590.8,0.0715,0.68,38.4,173.4,8.8
2025-11-01T07:05:00+00:00,2068.5,95.75,335.3,13.68,436.3,24.1,622.1,0.0726,0.64,38.4,173.4,9.9
2025-11-01T07:06:00+00:00,1977.5,98.27,341.5,14.01,423.0,24.3,641.3,0.0728,0.65,38.4,173.4,9.9
2025-11-01T07:07:00+00:00,2107.8,98.67,341.8,13.96,441.9,24.7,662.6,0.0725,0.67,38.4,173.4,8.3
2025-11-01T07:08:00+00:00,1865.1,97.22,346.6,13.95,414.2,24.0,579.7,0.0719,0.73,38.4,173.4,7.0
2025-11-01T07:09:00+00:00,2541.0,100.38,333.2,13.60,425.7,25.4,670.6,0.0752,0.71,38.4,173.4,8.5
2025-11-01T07:10:00+00:00,2205.7,97.23,346.3,13.88,412.9,22.7,584.2,0.0777,0.71,38.4,173.4,8.8
2025-11-01T07:11:00+00:00,1945.6,98.52,344.7,13.64,413.8,24.1,606.0,0.0740,0.75,38.4,173.4,8.0
2025-11-01T07:12:00+00:00,2233.5,96.56,323.6,14.12,410.3,23.1,629.5,0.0735,0.71,38.4,173.4,8.9
2025-11-01T07:13:00+00:00,1970.4,97.14,327.2,13.77,416.4,26.4,631.1,0.0742,0.74,38.4,173.4,7.9
2025-11-01T07:14:00+00:00,1911.0,97.16,348.9,13.87,419.7,23.6,613.4,0.0734,0.66,38.4,173.4,9.3
2025-11-01T07:15:00+00:00,2481.8,101.46,328.4,13.68,432.6,24.8,575.5,0.0784,0.79,38.4,173.4,5.5
2025-11-01T07:16:00+00:00,2023.2,98.41,347.2,14.02,415.1,23.2,560.3,0.0737,0.68,38.4,173.4,6.7
2025-11-01T07:17:00+00:00,1936.1,97.60,332.4,13.83,424.0,23.3,613.8,0.0773,0.71,38.4,173.4,9.0
2025-11-01T07:18:00+00:00,2483.4,99.92,329.6,13.91,447.8,22.3,659.0,0.0788,0.77,38.4,173.4,8.2
2025-11-01T07:19:00+00:00,2483.7,96.47,339.0,13.83,446.6,25.3,624.2,0.0754,0.78,38.4,173.4,9.2
2025-11-01T07:20:00+00:00,2424.0,100.56,328.4,13.90,427.3,21.6,658.5,0.0782,0.69,38.4,173.4,8.5
2025-11-01T07:21:00+00:00,2477.3,100.79,349.7,13.85,446.2,21.3,614.0,0.0782,0.79,38.4,173.4,8.8
2025-11-01T07:22:00+00:00,2009.8,99.42,348.2,13.75,407.9,24.1,578.4,0.0722,0.70,38.4,173.4,9.5
2025-11-01T07:23:00+00:00,2103.4,96.12,354.4,13.55,430.0,21.9,605.7,0.0800,0.67,38.4,173.4,8.5
2025-11-01T07:24:00+00:00,2105.5,99.06,326.4,13.74,420.5,21.6,595.4,0.0775,0.77,38.4,173.4,8.5
2025-11-01T07:25:00+00:00,2610.9,99.40,327.0,13.95,431.1,22.3,641.6,0.0817,0.67,38.4,173.4,7.1
2025-11-01T07:26:00+00:00,2013.6,96.67,334.5,13.74,405.8,22.5,601.3,0.0761,0.66,38.4,173.4,9.3
2025-11-01T07:27:00+00:00,2425.6,98.64,334.9,13.72,416.5,23.7,636.4,0.0769,0.79,38.4,173.4,8.6
2025-11-01T07:28:00+00:00,1998.6,97.09,337.5,13.45,405.5,25.5,586.6,0.0721,0.70,38.4,173.4,7.6
2025-11-01T07:29:00+00:00,2047.0,97.56,328.3,13.49,432.2,22.9,603.1,0.0727,0.66,38.4,173.4,9.0
2025-11-01T07:30:00+00:00,1766.2,96.86,335.9,13.91,405.4,23.0,611.3,0.0759,0.68,38.4,173.4,7.4
2025-11-01T07:31:00+00:00,2446.8,97.24,340.3,13.63,448.9,22.7,667.1,0.0787,0.70,38.4,173.4,7.5
2025-11-01T07:32:00+00:00,1969.5,96.88,321.5,13.61,425.5,23.0,578.7,0.0725,0.74,38.4,173.4,7.1
2025-11-01T07:33:00+00:00,1847.6,96.80,339.0,13.64,422.5,25.0,647.8,0.0719,0.75,38.4,173.4,7.5
2025-11-01T07:34:00+00:00,1934.2,99.75,326.3,13.97,422.9,25.1,606.6,0.0715,0.66,38.4,173.4,8.1
2025-11-01T07:35:00+00:00,1964.5,99.46,340.2,13.87,427.0,21.3,545.6,0.0716,0.65,38.4,173.4,6.9
2025-11-01T07:36:00+00:00,1986.6,97.64,339.3,13.49,434.9,23.1,566.2,0.0723,0.70,38.4,173.4,9.1
2025-11-01T07:37:00+00:00,2056.5,97.24,349.3,14.06,421.0,26.8,609.3,0.0740,0.85,38.4,173.4,8.1
2025-11-01T07:38:00+00:00,1846.1,96.52,343.5,13.59,429.1,22.8,562.5,0.0723,0.77,38.4,173.4,8.4
